,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,x,y,c
20174,2KBdZgRoNj0LcLe8fLBFB7,farewell blues,0,170040,0,['Eddie Condon'],['1YaB5mqH5zlJqvJaKIsBrS'],1946-01-01,-0.11796210057039523,-0.3018224209356816,11,-0.9922593490779137,1,-0.360567763395699,1.2015286104930873,3.067245286344974,1.4108999821907742,1.5163042112995224,0.07365056581315442,4,1.3222016096115112,29.162147521972656,45
20178,2KmVLV0ia7xSmX1cyRi06N,"barcarolle, op. 60, in f-sharp",3,541280,0,"['Frédéric Chopin', 'Arthur Rubinstein']","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']",1946,-1.6832591821020078,-1.4609070162362934,6,-1.2575203081053115,1,-0.40503869462656156,1.5598624668976242,2.8911281692294173,-0.34685913146046005,-1.7937314873058914,-1.3826672393416093,3,-18.185413360595703,70.62889862060547,45
20183,2MsDrYWGzkgO8oy0H5z9SU,"another time, another place (1958) overture",0,317083,0,"['Douglas Gamley', 'Muir Mathieson']","['1EvGQrV8jKntlYXuPOBKvy', '5U3Pl9lDYdkjkPwuEY0dD8']",1946-02-01,-2.3455002550576896,-0.49632634274982557,7,-0.0662038676733767,1,-0.3900297553361454,1.4824623539142445,3.0147848684807657,0.8955076494843939,-1.9384897609112168,-0.5182368234133363,3,-28.173751831054688,48.308631896972656,45
20196,2RWFPt1PuPCR5zDaU4DPKi,give love on christmas day,0,225028,0,['Monique Nikkole'],['6hvN3GPtJQnI6I6gKR0lgY'],1946-11-19,-0.2624510619425442,0.11497169723748323,10,1.0311905443029308,1,-0.4172682007150488,0.9721949423941838,-0.425119674329468,-0.5530160645430121,-0.21070468291950578,1.7923313511841688,4,8.20964241027832,-16.79884147644043,94
20198,2SpsUgZNI2XQQT4Bq1LIer,"ja parwane ja (from ""rajputani"")",0,203693,0,"['Hameeda Bano', 'Mukesh']","['6JZ1sy3S9KeHrIP8DhQQ4F', '4etv0ut4ws0GbXBtolzf5e']",1946-01-01,-0.5935715984203852,-1.76377740877546,4,-2.3564866368758555,1,-0.22993440290504055,1.5569957960463883,3.1384415677321136,-0.14070219837790784,-0.2960848979146039,-1.6797028531323464,3,16.6254940032959,63.7444953918457,45
20208,2VUEvGu2WEmQ2cHpRcmGNs,"24 preludes, op. 28: prelude no. 2 in a minor",3,112040,0,"['Frédéric Chopin', 'Arthur Rubinstein']","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']",1946,-0.9066310147267078,-2.1273012691783024,4,-3.276450940702726,0,-0.15433381981257435,1.5627291377488608,3.0822339771633196,-0.6512118668797015,-0.9791266178753881,-0.1631783044063796,4,5.07185697555542,80.66458129882812,45
20209,2W1kX4SUXsYC1xvwex2Qx8,hexapoda: no. 3. betty and harold close their eyes,0,100107,0,"['Robert Russell Bennett', 'Jascha Heifetz', 'Emmanuel Bay']","['52SryVadriXLIyUJx3pU9Q', '7yaBUcdjmqPP2vIv6F5bFD', '6AEcwfLT7sfYoE8eCbD7Vb']",1946-01-01,-2.074583452484911,-0.8932731219623636,10,-1.4327890306626734,1,-0.3333293180167958,1.2129952938980326,-0.42428780198904986,-0.4662131453503586,-1.3594566664899157,-0.7793230981297501,3,-64.17338562011719,-2.96408748626709,71
20211,2WjcV4GOH22jaPJY2yLyfb,"variations and fugue on a theme by handel, op. 24: variation xi - moderato",0,54147,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-1.5869332078539085,-1.7923575768787627,10,-3.495536843899428,1,-0.3666825164399427,1.5569957960463883,3.0522565955266288,-0.5475908820934713,-0.3892269506365289,-0.887540687997408,3,0.7021265029907227,64.29313659667969,45
20213,2WlkhgUheCpMUztTuXG2xa,life is like that,0,173573,0,['Memphis Slim'],['5JuPv0rJXe5aWNTgu8YVqZ'],1946,-0.3346955426286186,-0.29785295314355625,0,1.3094198168827789,1,-0.3461147107456688,1.448062303699409,2.3702711632919202,-0.487913875148522,-0.33489408654873914,-1.4002723362340814,4,15.329614639282227,41.352535247802734,45
20215,2XshGbcXScAhxsLwUy3SVc,"from the canebrake, op. 5, no. 1",0,90147,0,"['Samuel Gardner', 'Jascha Heifetz', 'Milton Kaye']","['2h9qg2PnZvd0ZOOXHw2ex7', '7yaBUcdjmqPP2vIv6F5bFD', '6hhh4f43Tw9Tdefc15otNE']",1946-01-01,-3.3930452250057686,-1.425181806107165,2,-0.09489134916819171,1,-0.5829224195500115,1.4939290373191898,-0.38352605730855993,-0.4011109559558684,-2.1434022768994523,-3.980124578757472,0,-68.93952941894531,7.900330543518066,71
20217,2ZFlRE20Huqzrnun9BBujp,the bad and the beautiful (1952) james lee's narrative,0,137880,0,['David Raksin'],['1dR9JRsUlvNqySZqpfb5oe'],1946-02-01,-1.544790594120365,-1.206861077540269,10,-0.8659165367411605,1,-0.41393288087273405,1.4853290247654805,0.16693361299516918,0.1793835661450021,-0.32325132995849876,-0.6621013747369351,4,-41.13331604003906,-16.81147003173828,71
20218,2ZWUWWRo61lI5rDQSyLFCs,kabhi to jago he sonewalo,0,243596,0,['Parul Ghosh'],['7BcpVwnVpeW5pzMtANun2r'],1946-12-31,-0.9186717615077202,-0.8932731219623636,6,0.2328533024301038,1,-0.3333293180167958,1.545529112641443,0.2943374849511038,2.853998513768639,0.026031367748720793,-0.643790730068238,1,-12.53540325164795,18.006580352783203,45
20220,2bHaaBEVN7mY3JCJ7pD6ej,sale,0,210942,0,['EOR'],['7MA4wpIeZnD0wOlZi1TFVx'],1946,0.34560665049858197,0.23802519879337017,9,-0.3570084746071163,0,-0.4233829537592923,-1.0000746032563879,-0.42507096108430836,0.29331239758535993,-0.5793919749437926,1.0595359917915932,4,21.149112701416016,-3.988555908203125,94
20224,2cazcV0BZY1itMC4FTnOdG,tammy tell me true,0,182093,0,['Percy Faith'],['6unIK8JFrGemCge3NIUDKE'],1946-01-01,-2.0625427057038985,-1.095715979360758,8,-0.9034460502035554,1,-0.37390904276495784,1.0983284598485807,2.936094241684453,-0.6761677061475894,-1.5535026096605928,-1.257852477976087,3,-23.393064498901367,62.59407424926758,45
20228,2dlqVhRd1Zpw3LNaHCgEjP,badhe chalo bahaduro badhe chalo,0,194625,0,['S.N.Tripathi'],['0yZ4ZjHAaeahKVn5lWn1wD'],1946-12-31,0.4479529981371875,-1.3259451113040306,7,-0.2795915724909721,0,1.2459446273192079,1.5627291377488608,1.8981274025140449,-0.1895288404237755,0.46457519931445157,-1.7735407073702747,4,56.4946174621582,47.21733856201172,10
20237,2gjVmG5P0sutNfmKyXBMF7,ey wey barane,1,379507,0,['Hesen Zîrek'],['5gVbjDv4YUfGNMrXisoCdY'],1946,-1.3942812593577099,1.500315956689242,6,1.2665850842398363,1,-0.18879879151649276,1.5311957583852613,3.04101507741287,3.841381719585074,-0.7307478106169211,-0.3729947740504415,4,-12.164118766784668,26.68792724609375,33
20253,2oSrjIewCtFzohtNOzUoV4,je crois entendre encore (i hear as in a dream) from the pearl fishers - voice,1,304800,0,"['Georges Bizet', 'Richard Tucker', 'Pierre Dervaux']","['2D7RkvtKKb6E5UmbjQM1Jd', '6BRN7IxoTswNo5rYYZsQvF', '0KvsxPaE9zVFOFWGVaQcmU']",1946,-2.237133534028578,-1.5323574364945503,3,-1.8310734484023283,1,-0.34444705082451144,1.5139957332778435,-0.4250762071260948,-0.5638664294420939,-1.7669531471483382,1.746907513400538,4,-69.8487319946289,2.7354750633239746,71
20258,2p96Pkw0k9MxvJv10XrpKI,convoy,0,171200,0,"['Duke of Iron', 'His Calypso Troubadors']","['4gUqcfrAJrXwN9f5yquCpI', '6VqjWqNfXgu0p96pjuDOlx']",1946-01-01,0.5623400925568054,-0.22243306509317415,11,0.24759002237607053,1,0.22311320900937082,1.5483957834926791,2.1454408010167416,-0.49333905759806285,1.6094462640214475,-0.8761847285515006,4,49.00724792480469,40.75859832763672,45
20266,2qfKl60rfDREFy7toIRrgC,"24 preludes, op. 28: prelude no. 20 in c minor",3,90147,0,"['Frédéric Chopin', 'Arthur Rubinstein']","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']",1946,0.33958627710807576,-2.107533319573518,8,-2.724904635525019,1,0.423232399548252,1.5598624668976242,3.2433624034605306,-0.5855671592402573,-0.6298439201681688,-0.7201242799531549,3,24.833538055419922,72.95157623291016,45
20269,2r8KsujE22RDtqa13WaQP9,drinkin' wine spo-dee-o-dee,0,138240,0,['Brownie McGhee'],['3qXzj7WzBV3kwy1yEV1RcC'],1946,0.2553010496409889,0.7183308016405414,0,1.0797234753249805,0,0.42879126595210976,1.3878622158234468,3.0110376957761793,-0.38483540860724597,1.6016844262946206,2.8138973361317006,4,36.56609344482422,31.72626304626465,45
20272,2rvJWYt7wWxRkuUG9ta5Sm,"messiah, hwv 56, pt. 2: he trusted in god that he would deliver him - chorus",0,136573,0,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']","['1QL7yTHrdahRMpvNtn6rI2', '6N3Zu13wSrLNDhSkWP20aP', '4FVncYpcoiyS5lY2ElwtK8']",1946,-0.9006106413362016,-0.8734257830017368,0,-0.9152354261603287,0,-0.36557074315917115,1.5311957583852613,0.11072602242637447,-0.31973321921275577,-0.10980079247075347,0.0017182901513554793,3,-37.894142150878906,-31.132652282714844,71
20275,2tarOvS6fTki7Kcbxw84rJ,bhai hoye bhai chinbi abar,0,198773,0,['Satya Chowdhury'],['4dnXSlceR1R38JBfgWuyDw'],1946-12-01,0.2673417964220013,-1.3180061757197798,11,-0.8256361688888519,1,-0.015918046356514955,1.5598624668976242,-0.14745417691962234,0.8195550951908219,0.3559094711388721,-1.4374311857819333,1,-6.856744289398193,-28.23590850830078,84
20276,2tiMNVg6LaPCylN7dTnxht,swapane donhe chhinu ki mohe,0,191427,0,['Sagar Sen'],['63bf6XBd386bV9Ysn8j7F3'],1946-12-01,-0.7862235469165838,-1.6157162601291832,11,-1.3756105572723232,1,-0.39280918853807434,1.5426624417902064,-0.20853309200437922,-0.4336620506531135,-0.5134163542657625,-1.0136321548627665,4,-52.87092590332031,-34.4973030090332,71
20277,2tsBK0iPjM5Ho7Tx8SHAEB,"messiah, hwv 56, pt. 2: and with his stripes we are healed - chorus",0,139733,0,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']","['1QL7yTHrdahRMpvNtn6rI2', '6N3Zu13wSrLNDhSkWP20aP', '4FVncYpcoiyS5lY2ElwtK8']",1946,-2.7007022850975555,-1.1671663996190151,5,-1.3966349443952353,0,-0.3816914557303587,1.5426624417902064,0.6390773737730444,0.2010842959431655,-1.708739364197135,-1.3014956475625776,4,-53.650264739990234,25.273658752441406,56
20280,2uYesm266L7E534sm1kCz4,"variations and fugue on a theme by handel, op. 24: variation i - piu vivo",0,47627,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-0.7501013065735466,-0.9448762032599937,10,-2.590112770419245,1,-0.32665867833216644,1.5598624668976242,2.9173583781615218,-0.5421656996439305,1.6094462640214475,1.6769910885279526,4,27.977136611938477,45.404083251953125,45
20285,2vkOUv8cZSkM8cdpnK0Gvs,"violin concerto no. 2 in g minor, op. 63: ii. andante assai (live)",1,510920,0,"['Sergei Prokofiev', 'Jascha Heifetz', 'Concert Hall Orchestra', 'Unknown Artist']","['4kHtgiRnpmFIV5Tm4BIs8l', '7yaBUcdjmqPP2vIv6F5bFD', '2OAYfbGg93yQpYgZSPdPoA', '74Ch11L4833kZ9VfyziR3K']",1946-01-01,-0.9728551220222758,-1.3854871281859111,2,-1.132945902162074,1,-0.2944172531897911,1.534062429236498,1.2686023881435449,0.8032795478421993,-0.6725340276657178,0.2824255125494554,4,-25.078279495239258,23.147253036499023,57
20292,2xTPvBxmxmSxCf8G3rZy1O,"variations and fugue on a theme by handel, op. 24: variation iv",0,48387,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-0.17214546108495107,-0.13113530587429026,10,-1.0484553744718659,1,-0.24049624907237038,1.5541291251951517,2.4602033082019914,-0.44451241555219523,0.1657444468316082,-1.0482375934109465,4,15.814301490783691,39.9018669128418,45
20294,2xw49uuuXI317P1MlKF2i0,"variations and fugue on a theme by handel, op. 24: variation xxv",0,45787,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-1.6772388087115015,0.12688010061385938,10,-1.0671218864034238,1,-0.2632876013281874,1.4853290247654805,2.9848074868440753,-0.5204649698457671,-0.645367595621823,-0.7559056314617103,4,3.6404364109039307,47.47801971435547,21
20297,2ysz8Sqby2c1yDmH5cOtQW,mujhe malum na tha,0,188288,0,['Hameeda Bano'],['6JZ1sy3S9KeHrIP8DhQQ4F'],1946-12-31,-1.8337685168646625,-1.4767848874047946,6,-0.8118818969392831,1,-0.35000591722836927,1.5512624543439157,2.5388939349983044,0.4506426886220443,-1.0256976442363508,-1.5846218909077354,4,-21.98798942565918,44.62028503417969,45
20299,300k1DWaE276wLNvQi1ioK,ek chand wahan ek chand yahan,0,208601,0,"['Hameeda Bano', 'Krishnakumari Ganguly']","['6JZ1sy3S9KeHrIP8DhQQ4F', '27y934i5HTbKPG7e0RrdcP']",1946-12-31,-0.11194172717988903,-1.6990750837638164,11,0.20770263372232123,1,-0.1793487186299345,1.5598624668976242,-0.4250720852361197,-0.3956857735063277,0.06095963751944232,-2.3208777941551286,4,-17.68848991394043,-53.69623565673828,94
20300,308OtwsIM5ePhXXbj2ZD8N,"variations and fugue on a theme by handel, op. 24: variation viii",0,40107,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-1.0932625898324,-1.278311497798526,10,-2.1087132521843377,1,-0.31554094552445083,1.5512624543439157,2.3777655087010925,-0.49333905759806285,-0.04382517179272311,-0.3409763440150866,4,7.088968753814697,65.42443084716797,45
20302,30YoNppdDkG5WbbOiLyVSN,now i got the blues,0,157680,0,['Memphis Slim'],['5JuPv0rJXe5aWNTgu8YVqZ'],1946,0.03856760758276546,0.29756721567525096,0,1.051821952227284,1,-0.29997611959364895,1.5483957834926791,2.0142897563562205,-0.238355482469643,1.4968996169824547,-0.6926079166803792,4,36.80746841430664,29.154430389404297,45
20303,319zkp573s1O4TYdvNbCig,"i. allegro con brio from sonata no. 7 in c minor for violin and piano, op. 30, no. 2",0,435000,0,"['Ludwig van Beethoven', 'Isaac Stern']","['2wOqMjp9TyABvtHdOSOTUS', '3HYV4ZdJ1LSOhPo5ehlEqF']",1946,-0.978875495412782,-1.425181806107165,0,-0.895586466232373,0,-0.33277343137641,1.4308622785919909,-0.3853996436608531,-0.48248869269898115,-1.1304824535485163,0.9626071663435363,4,-60.96360397338867,-29.785409927368164,71
20307,31uojGwdbnsifH12QyUU2D,"concerto no. 2 for piano and orchestra in b-flat major, op. 83: iii. andante",0,790413,0,"['Johannes Brahms', 'Eugene Ormandy', 'Philadelphia Orchestra']","['5wTAi7QkpP6kp8a54lmTOq', '3naY4Tq98GRh9K8xOsINyv', '6tdexW8bZTG8NgOFUCYQn1']",1946,-2.5140707099918633,-1.6593804058425625,10,-1.8574030547057885,1,-0.38502677557267345,1.5283290875340252,3.04101507741287,-0.4119613208549501,-1.9935988087716894,-0.9502336475419747,4,-32.5314826965332,65.43572235107422,45
20319,34W9wg9l4SBtonVq9JkYQ8,"messiah, hwv 56, pt. 3: amen - chorus",0,224427,0,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']","['1QL7yTHrdahRMpvNtn6rI2', '6N3Zu13wSrLNDhSkWP20aP', '4FVncYpcoiyS5lY2ElwtK8']",1946,-2.0685630790944045,-0.9369372676757429,2,-0.9006951958136414,1,-0.39892394158231803,1.4996623790216623,2.7187582248184468,-0.34685913146046005,-0.8432944576559138,0.600560364600636,3,-8.215848922729492,61.530513763427734,45
20327,37xwKNUgjB72tUEGsDjFLv,behold a pale horse (1964) main title / exile march,0,302466,0,['Maurice Jarre'],['6iyQYs37mRXLW04Z9NOnNT'],1946-01-01,-1.1113237100039186,-0.7424333458615993,4,-0.6505639359307696,0,-0.30331143943596367,0.596661060882229,-0.3468037648036141,-0.6018427065888798,-1.8655284862790422,-0.08906219038959849,4,-55.9747428894043,-10.308412551879883,71
20330,390OFBCZ0i9lNQMkJmXW1U,"mazurka in a minor, op. 67 no. 4",0,157853,0,"['Frédéric Chopin', 'Maryla Jonas']","['7y97mc3bZRFXzT2szRM4L4', '1NFQ5vyL0bDGieVL8Io44l']",1946,-1.514688727167834,-1.8800828150847337,4,-2.1032115434045107,0,-0.3394440710610394,1.5541291251951517,2.9997961776624207,-0.6919007352512578,-1.1654107233192383,-1.4319883886510543,4,-9.05042839050293,73.54126739501953,45
20331,39TSl5mOsdMyGy4B7bCo9g,o sajni pyari,0,184703,0,['Paresh Banerjee'],['1kOD8sxuHfJVUxUirSrtgY'],1946-12-31,-0.07581948683685179,-1.3259451113040306,11,0.21104295691007355,1,0.1508479457592194,1.4193955951870458,-0.4070208301663161,0.21735984329178804,0.6741448179387828,-1.5563327848324273,4,0.6919487714767456,-38.73036575317383,94
20332,39V6vNktOkEpp92CATYHwk,"children's corner, l. 113: no. 6, golliwogg's cake-walk (arr. j. heifetz for violin & piano) [live]",1,144960,0,"['Jascha Heifetz', 'Claude Debussy', 'Emmanuel Bay']","['7yaBUcdjmqPP2vIv6F5bFD', '1Uff91EOsvd99rtAupatMP', '3vL8jwP5epRoxgVDVhspWj']",1946-01-01,0.580401212728324,-1.8991362604869355,3,-1.5654195101763715,1,-0.1676750991818331,1.534062429236498,1.0924852710279882,0.7273269935486274,-0.4008697072267695,-0.36577130872242325,3,15.342247009277344,15.201759338378906,34
20333,39WNiawiEjTp0QUrb3tQb2,don't blame me,0,195667,0,['Michel De Villers'],['0CksgSCI7dMN2cUTzb7Wao'],1946,-0.9668347486317695,-1.6911361481795655,10,-1.3060532391273614,0,-0.3566765569129986,1.5397957709389705,2.861150787592727,-0.1461273808274487,-0.765676080387643,-1.895902850275587,4,3.0891916751861572,69.61744689941406,45
20335,3A4LPqp2QH525qWtHqxHuZ,"messiah, hwv 56, pt. 2: let us break their bonds asunder - chorus",0,138667,0,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']","['1QL7yTHrdahRMpvNtn6rI2', '6N3Zu13wSrLNDhSkWP20aP', '4FVncYpcoiyS5lY2ElwtK8']",1946,-0.8644884009931644,-1.1592274640347644,0,-0.9219160725358333,1,-0.421715293838135,1.519729074980316,2.3290522635414708,1.7689620238604702,-0.32325132995849876,-0.9445892653321748,3,-7.231963634490967,33.829010009765625,45
20339,3AnDwGRCe6STfZIWRT210o,let's try again,0,209480,0,['Michel De Villers'],['0CksgSCI7dMN2cUTzb7Wao'],1946,0.7670327878340157,-1.0996854471528836,5,-0.6904513245845192,1,-0.36279130995724224,1.2473953441128682,2.149187973721328,-0.5475908820934713,-0.18741916973902448,-0.05412077670988263,4,38.6208610534668,63.792755126953125,45
20340,3ApvE5KeyNn45O5N5nwRps,do you hear what i hear,0,233964,0,['Monique Nikkole'],['6hvN3GPtJQnI6I6gKR0lgY'],1946-11-19,0.03856760758276546,0.3968039104783856,1,1.0938707264731085,0,-0.2883025001455476,-0.8768077566532273,-0.425119674329468,-0.34685913146046005,-1.1537679667289977,1.658546053806642,4,18.217384338378906,-1.5166120529174805,94
20342,3BM1Z8I9cWrfjaiTaaEVPq,still on my mind,2,240027,0,['University of North Texas Symphony Orchestra'],['2HUsqIRzyub9QnCBq7jpOK'],1946-12-02,-2.9379049966835,-1.8391972968258423,3,-2.42486501742514,1,-0.37335315612457204,1.5569957960463883,2.68503367047717,-0.39026059105678684,-1.999032095180468,-1.350010456556337,4,-35.907928466796875,63.285552978515625,45
20348,3CaeGEvZSldreSD5O4Vh9I,"""ebben? ne andrò lontana"" from la wally, act i - voice",1,244933,0,"['Alfredo Catalani', 'Renata Scotto', 'Gianandrea Gavazzeni', 'London Symphony Orchestra']","['2pJPaYySRIl7SVCgkT2weI', '5W7pOtn53qBRrQo00IvHTj', '3dUXTzPxjC0mgZbxieKQLF', '5yxyJsFanEAuwSM5kOuZKc']",1946,-2.628457804411481,-1.675258277011064,4,-1.3101795207122313,0,-0.3261027916917807,1.5369291000877339,-0.252375012648039,-0.44451241555219523,-1.9256827286619522,-1.6533960003330987,3,-70.70328521728516,4.762526035308838,71
20352,3DZTCoiG6J4mSYwTH3QM4r,"variations and fugue on a theme by handel, op. 24: aria",0,55440,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-0.081839860227358,-1.8193499578652155,10,-2.2287683973441452,1,-0.3333293180167958,1.5541291251951517,2.6775393250679973,-0.6658598594934617,-0.3387750054121527,-1.390092289748549,4,21.444862365722656,68.88603210449219,45
20355,3DoahpY85KlJMlG05c48vz,polovtsian dances from prince igor - excerpt,2,145840,0,"['Alexander Borodin', 'Toronto Mendelssohn Choir', 'Andrew Davis']","['34MYamymtmnsmpwbqydd7I', '5XeUJAVEm6UfS2NXBFYP3c', '1Q9HCWdqbiui9pOsDtYkXW']",1946,-2.688661538316543,-1.8078385012680518,9,-2.743767637055856,1,-0.3538971237110697,1.488195695616717,2.1154634193800512,-0.7331321218677683,-2.0013606464985165,-1.3169505036132214,4,-37.28684616088867,60.30324172973633,45
20359,3GbFiXBtgAO0YcYEVwLZYQ,the rains of ranchipur (1955) main title,0,173601,0,['Hugo Friedhofer'],['1oQg1ritjU9ESAioz8ufYW'],1946-02-01,-2.1528483065614914,-0.9289983320914922,3,-0.452698909456259,1,-0.38002379580920137,-0.8997411234631175,1.8681500208773545,-0.08102519143295847,-1.716501201923962,-1.218375400020639,4,-13.053130149841309,49.1755485534668,19
20362,3GnghjIq5p9iGo3gIjTG7j,rearrange,0,179908,0,['EOR'],['7MA4wpIeZnD0wOlZi1TFVx'],1946,0.3516270238890882,0.7778728185224222,2,0.1298927524076178,1,-0.40114748814386103,-1.2342816118023934,-0.424250330262004,0.05460436980556265,-0.03606333406589601,-0.45319203794801965,4,22.605609893798828,-3.88893461227417,94
20364,3HkVVu8s5iurGpTnZinFCT,"etincelles, op. 36, no. 6",0,131053,0,"['Moritz Moszkowski', 'Vladimir Horowitz']","['5x2Ufw4gSPVw4TNcGCpFT1', '4Ws5hSoABAwvGJ4LhHwHgq']",1946,-0.4009196499241869,-1.4807543551969202,10,-1.941304113598158,1,-0.34444705082451144,1.5569957960463883,2.96981879602573,0.4235167763743401,0.9884992458752804,-1.273340931539884,4,28.115591049194336,52.56125259399414,45
20367,3JJzCY9EbEGP2e4Yg69APq,i'm sorry,1,185600,0,['Michel De Villers'],['0CksgSCI7dMN2cUTzb7Wao'],1946,-0.3286751692381124,-1.4212123383150395,5,-0.5519261570924339,1,-0.38502677557267345,1.2387953315591593,2.8574036148881405,-0.5747167943411755,-1.219743587407028,0.3953803517717673,4,8.448677062988281,77.20536804199219,45
20369,3K9TPKgInAyB0HyTrmMXLw,temptation,0,187760,0,['Percy Faith'],['6unIK8JFrGemCge3NIUDKE'],1946-01-01,-2.3695817486197144,-0.730524942485223,0,-0.48060043255395557,1,-0.3939209618188459,0.6167277568408831,2.943588587093626,0.27161166778719653,-1.4991697455728032,-0.44549820743585156,1,-23.939754486083984,53.38380813598633,45
20370,3KIzZWdGwrcsBAI3uhcxt7,na jane tujhe aaj kya ho gaya,0,119587,0,['Amirbai Karnataki'],['025NPyHBtWC9aQM4STXI5V'],1946-01-01,0.773053161224522,-1.1512885284505134,10,-0.016884978254208823,1,-0.28496718030323287,1.5569957960463883,1.826931121126905,-0.2003792053228572,0.7168349254363319,-0.6820918950633109,4,49.22439193725586,17.15540313720703,45
20374,3LMjVA3sp4qkavVi95O0IK,"variations and fugue on a theme by handel, op. 24: variation xvi",0,34560,0,"['Johannes Brahms', 'Eugene Istomin']","['5wTAi7QkpP6kp8a54lmTOq', '0gE6uErl9csKjL0JYGphw7']",1946,-1.2618330447665738,-1.8344339354752919,10,-4.183053951778587,1,-0.3828032290111303,1.5569957960463883,2.9848074868440753,-0.5204649698457671,1.2524017285874014,-0.1617336113407762,4,25.3973331451416,48.9777717590332,45
20378,3MjDinIc0OsUuFzyA1r38i,"theme from ""a summer place""",3,144267,0,['Percy Faith'],['6unIK8JFrGemCge3NIUDKE'],1946-01-01,-1.400301632748216,-0.6471661188505899,0,-0.5234351651968983,1,-0.41448876751311986,-0.613074038339488,2.5201580714753726,-0.7716509172595083,0.8604289233826332,2.2806376073581944,3,15.29073429107666,30.742300033569336,45
20380,3MzqcHmk3muFI67HiNgTl2,"messiah, hwv 56, pt. 2: but thou didst not leave his soul in hell - air",0,145560,0,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']","['1QL7yTHrdahRMpvNtn6rI2', '6N3Zu13wSrLNDhSkWP20aP', '4FVncYpcoiyS5lY2ElwtK8']",1946,-1.6531573151494767,-1.3021283045512781,9,-1.491146441648701,1,-0.3533412370706839,1.433728949443227,-0.4173630268309743,0.21735984329178804,-0.6880577031193721,-0.9908194434314905,5,-38.02948760986328,-0.19294077157974243,71
20382,3NW3x1qhvJyCfCIX96J9bO,poonam ka chanda,0,212267,0,"['Chandrakant', 'Gandhari', 'Krishnabai']","['0tnxlPeR3FqyGMjbxRAaP8', '0wjUivib9ZLC53eOfHmoPB', '497S411Rme7FSsJ2Dg98e7']",1946-12-31,1.2366219122934998,-1.2346473520851466,6,-0.35484708901504136,1,0.07302381610521,1.5598624668976242,-0.04665523116625054,-0.5421656996439305,0.4529324427242109,-1.0071142373109734,4,25.564109802246094,-66.61650848388672,94
20383,3NlqT94nHowr7eMFQ7Z3CP,theme from the apartment,0,199573,0,['Percy Faith'],['6unIK8JFrGemCge3NIUDKE'],1946-01-01,-2.77294676578363,-1.4489986128599173,7,-1.0838235023421856,1,-0.3555647836322271,0.7772613245101155,1.0924852710279882,-0.7949792017925338,-1.9621633659780395,-1.4548682951086371,4,-48.83662414550781,36.629364013671875,57
20387,3OyHToqmi0oC7wEvWAJbpi,how high the moon,0,179707,0,['Michel De Villers'],['0CksgSCI7dMN2cUTzb7Wao'],1946,1.5075387148662784,0.3769565715177587,8,-0.0007728311132856201,1,-0.37112960956302893,1.28466206517894,2.0405199652883246,0.5645715200624022,1.5861607508409663,0.5858782513525244,4,45.18950653076172,27.14609146118164,45
20389,3P4w6WV45ZppdiSwZdi16E,"24 preludes, op. 28: prelude no. 13 in f-sharp",4,207800,0,"['Frédéric Chopin', 'Arthur Rubinstein']","['7y97mc3bZRFXzT2szRM4L4', '5N1GUHhFMRFFgMTjSOJDb9']",1946,-1.4243831263102409,-2.141392879840348,6,-3.903252762404503,1,-0.3527853504302982,1.5627291377488608,3.1309472223229413,-0.46078796290081775,-0.8549372142461544,-0.5731687574194279,3,-0.43417301774024963,67.40955352783203,45
